"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF582-AS1",5.71484380461984,-0.7053498818232,0.249735369185142,-2.82438920896417,0.00473708223044938,0.0142948767273518
"AC074032.1",5.09002303114919,-0.727162162941038,0.257503953787684,-2.82388737044634,0.00474450541812787,0.014315667573744
"AC105020.4",2.06291121112666,-1.17053175022219,0.414538964639514,-2.82369535814345,0.0047473484449613,0.0143226355108467
"ZNF567",64.8814043191644,0.349391914316713,0.123741693878634,2.82355852231501,0.00474937544315971,0.0143271402194957
"LINC01719",6.42164718486509,1.07443979827101,0.380534846817493,2.82349910200555,0.00475025590142585,0.0143281856098307
"TLE6",15.703606562836,0.958064931074713,0.339332746298312,2.82337894449027,0.00475203678245481,0.0143319464030071
"SEC22A",68.0911213710243,0.292598563941173,0.103635692943198,2.82333774813997,0.00475264750173993,0.0143321775881214
"PAPPA-AS1",13.7201246127068,0.931856211226562,0.330075793106697,2.82315828875503,0.00475530874361579,0.0143385916228847
"NACAP8",1.09119938078292,-1.92638987851529,0.682422442078474,-2.82287005780178,0.00475958580525097,0.0143498758195388
"CHRNB2",9.00908030330259,-1.34214655202769,0.475483063504727,-2.82270106980235,0.00476209503840256,0.0143546212059384
"MAPK3",295.859198464112,-0.434387751269944,0.153891302838095,-2.82269201221171,0.00476222956463218,0.0143546212059384
"ABTB1",250.975530571938,-0.480039448978763,0.170091762797147,-2.82223807364064,0.00476897601254175,0.0143733423486714
"MROH7-TTC4",5.15939390251742,-1.71481210956122,0.607639829443526,-2.82208641775777,0.00477123185344453,0.0143785264479548
"BOLA3",24.4421235159665,0.603067323243612,0.213699403260173,2.82203559786919,0.00477198800176388,0.0143791904351376
"SPINDOC",81.0156578910097,0.413556701939092,0.146551749064686,2.82191583913853,0.00477377031896246,0.0143829460289297
"AP005671.1",0.529311879574251,-2.19306121574644,0.777440172245734,-2.82087457535351,0.00478929240532617,0.0144280928367011
"GEMIN7-AS1",1.62870963301144,1.3040211139076,0.462317274047351,2.82061949035901,0.00479310190764608,0.0144374382771846
"LINC00906",0.649131981982188,-2.02277987690204,0.717146562310616,-2.82059481730586,0.00479347052652088,0.0144374382771846
"STRADA",238.867127019066,0.400551756073237,0.142021050862104,2.82036890757944,0.00479684684251604,0.0144459860695501
"ERICH3",9.83429401247301,1.39959500408549,0.496292443578559,2.82010137811809,0.00480084796616443,0.0144564133774673
"BATF3",15.1306567687485,-0.686413718149674,0.243430656738782,-2.81975050860682,0.00480610008672621,0.0144694519350285
"RASAL2",479.416021464732,-0.392973740853629,0.139365235852913,-2.81974007684654,0.00480625631796259,0.0144694519350285
"AL161756.1",5.14488289040495,0.917370127455309,0.325441248951017,2.8188501931216,0.00481960058898179,0.0145079979142922
"SSBP2",303.297862335518,-0.674064660169185,0.239139373556258,-2.81871048729919,0.00482169859272296,0.0145126854457507
"LINC02620",1.37235368048445,2.90920614907681,1.03229219101682,2.81820028708269,0.00482936744194539,0.0145341375655542
"TRAPPC13",85.6717744861947,0.350283516533808,0.124332535988813,2.81731176596707,0.00484274920449115,0.0145727761439476
"REPS1",327.752331945301,0.418460005879449,0.148536814135662,2.81721409143231,0.00484422229756671,0.0145755745686176
"MAP7D1",648.988790671437,-0.580291305308174,0.205990703538148,-2.81707521427397,0.00484631749218338,0.0145802439708782
"MORN1",131.242426779807,0.536585150639519,0.190492521516673,2.8168305315469,0.00485001093597727,0.0145897201522123
"ABCC6",63.9589307151761,-1.25055332699519,0.444001063020486,-2.81655480391833,0.00485417604896246,0.0146006129175024
"AC093726.2",3.23513148372996,-0.943984943711008,0.335251059744698,-2.81575528629164,0.00486627178252263,0.0146353546515496
"AC138123.1",1.45858158076482,-1.27877366375235,0.4541844130297,-2.815538418023,0.00486955743473611,0.0146432548798284
"ACPP",8.20406507571242,0.955502602384482,0.339371070512507,2.81550988109125,0.00486998993152737,0.0146432548798284
"AC130650.2",63.3340611699915,0.536211851654846,0.19046451644026,2.81528476629941,0.00487340291925772,0.0146518755031593
"BTBD11",47.4724261147952,-0.835245887656419,0.296699329564164,-2.81512563201054,0.00487581687533576,0.0146574909450555
"SERPINI2",1.1457205307515,-1.66866290241648,0.592760968255926,-2.81506879126365,0.00487667937194287,0.0146584417143211
"ABCC12",8.23417496761268,2.45634048304839,0.87260678814396,2.81494542149167,0.00487855184915974,0.0146624277549614
"ATXN7L2",50.5770270443949,0.523480652329844,0.18598146309863,2.81469262370643,0.0048823907861473,0.0146723224117636
"HLA-DOB",13.1039058900422,1.24285608752489,0.441608931459081,2.8143816824956,0.00488711642540179,0.014684879228763
"AL359513.1",1.11985149751787,1.74046338536395,0.618476079050222,2.81411592835851,0.0048911585970449,0.0146953797705214
"AC090651.1",0.851726941200149,-1.72974080995062,0.614673701599036,-2.81407973930038,0.0048917092734935,0.0146953890141578
"ECHS1",222.513127415671,-0.496717896784943,0.176530705954896,-2.81377618753678,0.00489633052489134,0.0147076254719033
"GAPVD1",542.459801803632,0.249401703980095,0.088639198250995,2.8136728321242,0.0048979049016701,0.0147107079956596
"IGHGP",1.20138911589873,2.38200801001747,0.846622891303691,2.81354075643937,0.00489991743075867,0.0147151056593375
"CD247",25.9663390436662,0.944960969560035,0.335869921258057,2.81347304343457,0.00490094951094785,0.0147165582495017
"ABCF3",219.745389119387,0.323365902039156,0.114944591904216,2.81323285143001,0.00490461209851447,0.0147259085114941
"LINC01341",25.9060983186596,0.938144237157115,0.333487522742118,2.81313144624775,0.00490615912693995,0.0147289055073901
"CLCA4-AS1",2.54656353986651,-1.20992408136425,0.430172921396983,-2.81264584817434,0.00491357348735832,0.0147495143296139
"AL592164.1",0.778189755684966,2.12449713376117,0.755399312459271,2.81241602781537,0.00491708603458456,0.0147584074291591
"PTOV1-AS1",39.9607603795641,0.588473957102201,0.209280411871219,2.81189219688806,0.00492510069426632,0.0147808099118017
"AEBP1",2102.01611793594,0.791146385802027,0.281361474173591,2.81185044301379,0.00492574004041448,0.0147810756708669
"FBXO6",26.5621167630059,0.499954289284993,0.177808935251701,2.81175008768413,0.00492727701429202,0.0147840346551365
"U82695.1",1.1318475539745,1.85283174066995,0.658996517790216,2.81159564679183,0.00492964317324886,0.014789480625747
"GFI1",22.4090818170364,0.884544637934024,0.314688749151484,2.8108556162846,0.00494099530380488,0.0148218812846979
"ARL1",292.677573340678,0.4099725691583,0.145856330504816,2.81079722586853,0.00494189202331061,0.0148229143106699
"THSD4",700.875667752937,1.11923082135723,0.398305805184691,2.80997868167714,0.00495447816069437,0.0148584457191002
"TBL1X",246.678506859713,0.376753782324681,0.13407823451589,2.80995482738125,0.00495484538456655,0.0148584457191002
"AL139353.1",5.59358044457933,-1.61481546855678,0.574707386343505,-2.80980461871356,0.004957158330644,0.0148637207777835
"ELFN1",18.954143700054,-0.608960450273781,0.216752704664758,-2.80947105696159,0.00496229807992848,0.0148766868788563
"CHD1L",138.06272066285,0.338734288633052,0.120569521894713,2.80945203489195,0.00496259133028475,0.0148766868788563
"GCAT",26.5653933701216,0.656755375130704,0.23379296339851,2.80913234335131,0.00496752214371384,0.0148898050093493
"C18orf54",42.6961265593327,0.647437250258891,0.230486297848131,2.80900537820904,0.00496948163971541,0.0148940148853476
"AC012123.1",0.821620114452181,2.56742733188735,0.91429351324614,2.80809969084421,0.00498347970866226,0.0149343005540659
"AC097641.2",3.98535146222494,1.30645166060259,0.465274252702365,2.80791737994221,0.00498630176600152,0.0149405330761525
"CTBP1-DT",126.177559270001,0.366711080432673,0.130600689224022,2.80788013150258,0.00498687852602177,0.0149405330761525
"MTUS1",669.480908975711,-0.606173495506804,0.215884711026921,-2.80785745606233,0.00498722966523231,0.0149405330761525
"AC025175.1",2.75399170813316,-1.1490642897792,0.409267026346457,-2.80761511631402,0.00499098379985272,0.0149501106432467
"ZC3H13",468.516969963032,-0.320548933970886,0.114175088784314,-2.8075207769396,0.00499244592127369,0.0149528212883148
"MARCH7",545.834255261011,0.23055117812427,0.0821332696641934,2.80703762393597,0.00499994015464424,0.0149735960261168
"UGDH",425.455526956149,0.907430297083472,0.323320803970554,2.80659421212535,0.00500682690851825,0.0149925470784418
"GDI2",756.833447371007,0.440560261144023,0.156980305382389,2.80646836602121,0.00500878302178714,0.0149967311360794
"C3orf86",0.936155775533833,-1.79814424943053,0.640730113983145,-2.80639884124102,0.00500986398996596,0.0149982942921382
"UBE2D2",236.18840009242,0.308565776615428,0.109957682567659,2.8062229887899,0.0050125990776022,0.0150048085718385
"VDAC1P13",0.827151679630229,2.68267743108489,0.956121276128549,2.80579200365395,0.00501930803305266,0.0150232155225297
"AC005224.4",9.43616178237493,0.87828926812626,0.313082246055168,2.80529886057958,0.00502699453252541,0.0150445439137785
"HIBCH",162.053835670945,-0.270323585869173,0.0963637887529174,-2.80524032281772,0.00502790765245902,0.0150455987691113
"ARHGEF10",366.590841964636,-0.595451189345997,0.212274768969499,-2.80509639575467,0.00503015338228086,0.015050640669739
"CLK4",234.580735544375,-0.343443560182386,0.122443035949798,-2.80492522517327,0.0050328253801111,0.0150569567336301
"TVP23CP1",5.41575631837541,-0.712239886149481,0.253977961009174,-2.80433736580692,0.00504201172509694,0.0150827585168545
"AC104791.2",19.0904055134269,0.582885358846109,0.207866253297094,2.80413655223302,0.00504515326527536,0.0150893697686501
"GGA3",353.844691549665,0.485258951500263,0.173051874546754,2.80412421287675,0.00504534636063859,0.0150893697686501
"CDC42EP1",343.367068474549,-0.584834538277794,0.208602792221316,-2.80357962638063,0.00505387510989963,0.0151131928292029
"HSPA12A",237.877068862154,-0.569637486329567,0.203186390856751,-2.80352184970483,0.00505478071262633,0.0151142167358262
"PLEKHG4B",312.848581539933,1.46492185592281,0.522557461364694,2.8033698956227,0.00505716317045847,0.015119655842516
"NPLOC4",834.915191430395,0.475211695309189,0.169524171682699,2.80320906801804,0.00505968586024554,0.0151255129492647
"ZNF24",604.925299783615,0.365189821115192,0.13029460127323,2.80280086470646,0.00506609391424883,0.0151429824329229
"COL9A1",0.875366211230979,-2.11599265126046,0.754970515210191,-2.80274872810278,0.00506691289281718,0.0151437436676291
"AF129075.1",3.2585039388437,0.778289982165941,0.277722350778656,2.80240311946025,0.00507234485170178,0.0151582902494732
"RPUSD4",91.173851612148,-0.341163861053857,0.121791691861054,-2.80120799572333,0.0050911693075657,0.0152128515240879
"CMTM7",102.943340081118,-0.695112847959052,0.248151407999488,-2.80116423099436,0.00509185984509653,0.0152132209756191
"RPL18P10",0.51878334145361,1.97047469267232,0.703471826295538,2.80107122846523,0.00509332755760129,0.0152138766073044
"FRG1EP",1.20334895851061,-1.55452420047379,0.554979061398754,-2.80105018116505,0.005093659767065,0.0152138766073044
"UBR2",521.01691649752,-0.208892086522999,0.074576548540033,-2.80104256113253,0.00509378004608102,0.0152138766073044
"ANKDD1B",3.90571693235043,-0.857666607161661,0.306336206446544,-2.79975591886598,0.00511412600630543,0.0152729451931018
"BTBD7",329.048232189451,-0.247607881233819,0.0884652222160261,-2.7989290597064,0.00512724005445776,0.015309860767606
"BTF3P6",2.05559400557911,1.12178936054298,0.40079585154595,2.79890461993559,0.00512762813307658,0.015309860767606
"AC103691.1",7.84183696876256,0.601648854968369,0.214982486797172,2.79859473174669,0.00513255114415999,0.0153228548787048
"AC010468.1",1.36213397587618,-1.33799393347873,0.478102185259954,-2.79855222320566,0.00513322678537877,0.0153231672983787
"RHBDL2",8.88311610728837,0.784129701284431,0.280205149819891,2.79841288351927,0.00513544204828728,0.0153280750537023
"KHNYN",621.818910344154,-0.288627053594416,0.103153268272325,-2.79804080305473,0.00514136172647307,0.0153439958702488
"GALNT12",15.7433221713984,-0.82042003048738,0.293215990881413,-2.79800575685241,0.00514191961772049,0.0153439958702488
"LINC01270",6.79723694119971,1.06688786885952,0.381325202391593,2.79784252959998,0.00514451871014311,0.0153500449305538
"PLEKHA3",309.518532734796,-0.259029505974919,0.0926013231203163,-2.79725491220426,0.00515388526519287,0.0153762829323753
"BTK",36.38834125227,0.759623180894529,0.271592371733487,2.79692384600531,0.00515916920784452,0.0153903362451885
"CLDN3",176.72407363933,0.993259504356931,0.355171603546623,2.79656226578527,0.00516494575860307,0.0154058557716874
"DSG3",66.0973625308877,-1.76330790501057,0.630542895264567,-2.79649159201248,0.00516607551468867,0.0154075130598116
"PTPN4",267.229340010718,-0.266383279067507,0.0952724108190142,-2.79601698726346,0.00517366809909934,0.0154284428389188
"AC099568.2",1.41378522586008,1.50556867410864,0.538500363854143,2.79585451592459,0.00517626958270892,0.0154342190400144
"MIR3142HG",9.78656409266371,1.13690393640525,0.406643572593778,2.79582418862176,0.00517675531298142,0.0154342190400144
"CLEC18B",4.75546457945816,1.10932652726617,0.396809292191572,2.79561630510056,0.00518008594052884,0.0154424334925608
"ACTN1",1579.00565218641,-0.446091038941138,0.159577605664606,-2.79544887945439,0.00518276977559731,0.0154487181714905
"RN7SL4P",1443.50434557665,-0.894959261790757,0.320161842688912,-2.79533392947251,0.00518461315255489,0.0154517636179876
"PAPOLA",910.571918877013,0.241530598990668,0.0864065758431851,2.79528029705759,0.00518547342285271,0.0154517636179876
"SMG9",184.265984185113,0.328535203100249,0.117533227714469,2.79525381450751,0.00518589825366399,0.0154517636179876
"CXorf56",70.2306127326806,-0.269646049124827,0.0964660985044918,-2.79524157507284,0.00518609460825809,0.0154517636179876
"LGALS1",822.945203267078,-0.715568040901041,0.256060331675378,-2.79452907140731,0.0051975367348907,0.0154841358589617
"CCDC77",32.2631052158594,0.590928173475577,0.211507819294363,2.79388334411014,0.00520792619533978,0.0155133652323386
"AP001056.2",0.894362610238192,-1.66039281041393,0.594346332547615,-2.7936452527549,0.0052117617100182,0.0155230673973417
"RPL14",752.519380296529,-0.419056435899469,0.15001961825722,-2.79334423569166,0.00521661457467606,0.0155357972174017
"IFNG",0.928281835656941,2.00400468135915,0.717456613994036,2.79320678389593,0.00521883186947766,0.0155406759930429
"ZAP70",85.116652467934,0.997968435347952,0.357303603120075,2.79305449660572,0.00522128947637698,0.0155462692098139
"PARVG",186.199086923864,0.721594532885465,0.258357557996588,2.79300725119485,0.00522205213362972,0.0155468150718979
"PTPRT",357.163974227472,1.31311452548055,0.470178722927702,2.7927986985546,0.00522541988956094,0.0155551157133952
"AC092068.3",9.52779555190243,-0.920834672042338,0.329747019288537,-2.79254888802068,0.00522945647026558,0.0155654052613184
"ARHGAP22",39.4167929033952,0.543414233990296,0.19462198116288,2.79215241127111,0.0052358687510021,0.0155827629812457
"GRIN2D",14.7554810717169,1.03446299705516,0.370605705801321,2.79127649915279,0.00525006020325252,0.015623266313427
"AL136964.1",1.29894294026956,2.37424437776771,0.850747537838739,2.79077431572626,0.00525821219880759,0.0156457902835348
"ITGB1",2211.75433220645,-0.528550295587762,0.189420401347883,-2.79035569467011,0.00526501645469982,0.0156639250623898
"NPTX1",8.28908629122156,-1.54213299314049,0.552670956509698,-2.79032754476475,0.00526547428781557,0.0156639250623898
"DPYS",2.17935693226894,-1.70634147076396,0.611587490244281,-2.79002023092789,0.00527047481331692,0.0156770629672105
"MTATP6P19",1.48878562186041,1.16658233852035,0.418198649784882,2.78954114060491,0.00527827899513264,0.0156985365303535
"RN7SL752P",2.35425699316536,-1.83950347485068,0.659444667313221,-2.78947357682848,0.00527938042033994,0.0157000723581829
"C6orf132",224.78963172713,0.633722977863372,0.227199000250814,2.78928594388082,0.00528244030303998,0.0157074313542804
"TFDP2",403.008733115823,-0.389908737658079,0.139817269889856,-2.7887022680763,0.00529196902290156,0.0157340217924425
"SDAD1P1",14.8770276735605,-0.644120153161294,0.231020277697359,-2.78815418101567,0.00530093087483413,0.0157589211207543
"PAIP2B",72.6102547753819,-0.73908352778847,0.265122834676676,-2.78770226898713,0.00530833046299604,0.0157791710572621
"AP001059.2",1.19675947254937,1.44185458722638,0.517238104866256,2.78760318248248,0.00530995414764872,0.015782249363861
"NEIL2",58.2785808479033,-0.431246458486024,0.154706819549002,-2.78750775009908,0.00531151837794657,0.0157851502979595
"KANSL3",533.245847352662,0.279292212782606,0.100203196377492,2.78725851948313,0.00531560547491806,0.0157955473950726
"AL021392.1",18.7233006376411,1.28669557029695,0.461681531661882,2.78697648066042,0.00532023401462756,0.0158075509318584
"MCPH1",152.787860806446,-0.324364992862585,0.116403992809125,-2.78654524672936,0.00532731803326203,0.0158268467552995
"LRPAP1",304.790854168385,-0.260883338593991,0.0936257352161386,-2.78644902485125,0.00532889986303487,0.0158297937485503
"IGHV1-3",9.52932429320976,2.23720664495033,0.802930541895036,2.78630158926349,0.00533132443831018,0.0158352432348082
"ZNF396",21.4288457967602,0.6638440877189,0.238270103547077,2.78609896011456,0.00533465829610146,0.0158433919913876
"ATP7B",175.384029620086,0.722103232668253,0.259199566464671,2.78589676100665,0.00533798695508097,0.0158515235063133
"IGHV3-48",83.1085373443713,2.00638820904908,0.720296435353527,2.78550345464965,0.0053444670488973,0.0158690105913043
"EDAR",2.71055956480229,-1.88959545451754,0.678438533976989,-2.78521245460629,0.00534926612115535,0.0158815030011423
"ACYP1",23.450934517046,0.591484876813968,0.212374910501806,2.78509770959474,0.00535115952580623,0.0158853669285991
"GTF3C3",151.935336953667,0.344768219810456,0.123804119628439,2.78478794441716,0.00535627397606988,0.0158987908883764
"ZNF827",311.857737002442,0.436222312361316,0.156661468259533,2.78449013154051,0.00536119524664899,0.0159100708673831
"SLC30A4",76.757415079077,-0.455954771214769,0.163748259157332,-2.78448622025764,0.00536125990660848,0.0159100708673831
"AC005702.2",3.86080955981924,0.942922397346034,0.338708533401135,2.78387552825344,0.00537136429606696,0.0159382941452071
"FAM30A",62.2579863709907,1.39949870104257,0.502741524851794,2.78373404992782,0.00537370762052722,0.015943484544441
"PPP5C",259.125150596785,0.342103672155946,0.122897625812538,2.78364752690808,0.00537514116775181,0.0159459748372527
"DCBLD2",282.63125149275,-0.496967995094986,0.17857855595996,-2.78290969721143,0.00538737985375745,0.015980515724045
"THAP9",36.5335094959691,0.405291112007971,0.145643425084188,2.78276284544734,0.00538981874485394,0.0159859831826813
"CCR5",43.2674802540381,0.975287635873018,0.350529875520365,2.78232385877293,0.00539711531216713,0.0160058555108097
"ARID3A",101.474669582797,0.490377467639024,0.176269542904882,2.78197503413077,0.00540291961928381,0.0160205165478058
"LINC02551",1.26869149288671,-1.44550943220276,0.519602015455419,-2.78195501404243,0.0054032529167607,0.0160205165478058
"ATP5PBP5",2.40041590188462,-1.06172626801637,0.381654867967664,-2.78190154804032,0.00540414311788905,0.0160213858497206
"MMEL1",6.67771117378865,0.812039320953349,0.291913502659347,2.78178060814464,0.00540615723804296,0.0160255866166045
"AC022706.1",1.07089415196405,-1.48807099994204,0.534963756712474,-2.78162956138696,0.00540867370648518,0.0160312754127719
"AP005329.3",6.43327982324711,-0.695063568621588,0.249891068224704,-2.78146623470584,0.00541139595084972,0.0160375728036447
"GPALPP1",147.95634862858,-0.246247597813834,0.0885392237436491,-2.781226075878,0.00541540104037181,0.016047670309123
"VARS",314.309279768083,0.32967051899621,0.118537022048903,2.78116079936783,0.00541649010852981,0.0160491253784372
"TMEM86A",65.6424989089155,0.680029551299736,0.244525086545964,2.78102161584108,0.00541881289585745,0.0160542352476519
"AC007036.3",2.77423055256576,-1.69648889040773,0.610053660800348,-2.78088469821172,0.00542109874579997,0.0160592345669818
"AL139412.1",1.01844279621561,1.71313629721734,0.616057266553611,2.78080689933435,0.00542239799163882,0.0160613104308631
"SLC35D1",158.923253518796,0.362577458062206,0.130396373303489,2.78057931272621,0.00542620031559792,0.0160690822600607
"FAM96AP2",0.841291944459445,-2.18793389801675,0.786862933878445,-2.78057817164221,0.00542621938592449,0.0160690822600607
"AL391684.1",38.0510461440225,0.59074979161886,0.212478385735761,2.78028181348064,0.00543117431041392,0.0160819809990365
"JUP",943.70798955409,0.486653175419951,0.175052874340673,2.78003533077023,0.00543529845931712,0.0160924171948626
"C16orf96",2.69935938414735,-1.03662812210421,0.372921858899284,-2.77974620518069,0.00544013971191979,0.0161049739998984
"SUZ12P1",92.3582760954345,0.445799792937748,0.160396303230799,2.77936451126479,0.005446536933152,0.0161221338118318
"AC009237.15",3.03130476396393,1.00012224267076,0.359855432868775,2.77923341242278,0.0054487357267609,0.0161268635671507
"LRRC23",27.636576280469,0.588503541702404,0.211806331441144,2.77849834657061,0.00546107912174088,0.0161616143924833
"MS4A4A",41.5668737987087,-0.946812794901642,0.340781350239151,-2.77835859925197,0.00546342864441067,0.0161667847724561
"TMEM165",443.260553335509,0.454167447825363,0.163488568385862,2.77797678644691,0.00546985258207312,0.0161840092494503
"FARP2",349.167845868534,0.252948955497558,0.0910567521457691,2.77792639795259,0.0054707008692789,0.0161843611276083
"AC012065.2",0.790262167420743,-1.58435211140368,0.570342059579645,-2.77789807851692,0.00547117767736109,0.0161843611276083
"ZC3H6",280.74827264527,-0.352973516575998,0.127077174143649,-2.77763114386691,0.00547567384060945,0.0161951109402935
"BUD13P1",2.86539318769696,-1.1717282689359,0.421847553065059,-2.77761068049905,0.00547601865673808,0.0161951109402935
"ZNF589",101.201538869166,0.337563807515946,0.121538278512819,2.7774279152748,0.00547909919497274,0.016202435922456
"GRB7",272.207233064796,1.26667455004675,0.456072130623691,2.77735574044952,0.00548031614441583,0.0162042490140528
"SNORA67",1.30727405172951,2.00632916296822,0.722415797475218,2.77724984694433,0.00548210207062903,0.0162077438765452
"MOCS3",44.3980115833186,0.3418068496163,0.123084231846801,2.77701574350918,0.00548605216089104,0.0162176355793867
"CADM1",169.171944394148,0.810575807663883,0.291983604618706,2.77610042085203,0.00550152131716473,0.0162615735287402
"SNORD97",15.0695156093229,0.845807631615387,0.304757451138957,2.77534684863122,0.00551428639078932,0.0162965481338163
"DPY19L4",249.224639760794,0.377112362118636,0.135880176867949,2.77533022705086,0.00551456825172104,0.0162965481338163
"CHKB-CPT1B",79.8621076242344,0.725522212358212,0.261425500502609,2.77525417743619,0.00551585803112232,0.0162979191502736
"OPN4",0.665241826589113,-2.14502889407125,0.772918973564261,-2.77523125636261,0.0055162468192702,0.0162979191502736
"AL669818.1",3.9881375526966,1.30908927980927,0.471754287771452,2.77493880552386,0.00552120955321118,0.0163107859500193
"PTPRE",226.516025816418,-0.471182544440259,0.169806191256973,-2.77482546986289,0.00552313388171676,0.0163146748321135
"MYH15",3.9933517999651,1.28162684627347,0.461923973657861,2.77454065898462,0.00552797236350293,0.0163271699699499
"MRM1",36.0913006249581,0.734632968968491,0.264828938974134,2.77399053069591,0.00553732899590521,0.0163514814229504
"AL365475.1",6.22962217013259,-0.940710865318701,0.339118938077206,-2.77398505271485,0.00553742223773191,0.0163514814229504
"SNAPC2",63.8917579590138,0.470123276440163,0.16948735123878,2.77379564317951,0.00554064708745165,0.0163592040091157
"FAM66E",3.42467652981279,-1.49610938968665,0.539452705211273,-2.77338379293271,0.00554766501909719,0.0163768029157187
"AC254633.1",1.39675841659784,-1.70861639937973,0.61607855970395,-2.7733742271453,0.00554782811547171,0.0163768029157187
"ARHGAP28",68.4593960671562,-0.845348029958492,0.304819361697297,-2.77327537611594,0.00554951377582034,0.01637997708842
"PSMC5",267.749173177557,0.477779306499578,0.172317697971299,2.77266532761572,0.00555992687892976,0.0164089077007543
"COQ2",31.3416554216929,0.416608100588404,0.150271768903859,2.77236438771771,0.0055650702047914,0.0164222810661735
"EIF2B4",142.495423622958,0.265410086039719,0.0957646352357748,2.77148328698034,0.0055801536824094,0.016464561631935
"KIAA1549L",104.492661828622,0.936014647075794,0.337733926933683,2.77145578939597,0.00558062500387841,0.016464561631935
"FOXP1-IT1",63.2407752306788,0.590465781724253,0.21306295006055,2.77132078362967,0.00558293958707354,0.0164663729326743
"MRPL35P3",2.39297264640933,1.11151053019283,0.401077141912003,2.77131358046004,0.0055830631049161,0.0164663729326743
"FBXO16",10.5545832833558,0.949679857272061,0.342686158394014,2.7712816348425,0.00558361092872389,0.0164663729326743
"SCN1B",47.3000017768774,-0.636374068596977,0.229632082027329,-2.77127683108861,0.00558369331075182,0.0164663729326743
"AL133342.1",7.43796750800398,1.12245689760358,0.405043926244331,2.77119794885283,0.00558504625936338,0.0164685530618916
"LINC01303",3.34844431885368,-1.26455433539101,0.456411226933515,-2.77064686573806,0.00559450641542097,0.0164942187225104
"GCC2-AS1",2.27211967601649,1.00658452616983,0.363306686725951,2.77061932231685,0.00559497961808809,0.0164942187225104
"PPIAP22",22.8815194254355,0.510003361659616,0.184083798887598,2.77049563699533,0.00559710500718068,0.0164986720093037
"MRPL34",55.7082328813226,0.452631933106666,0.1634151038306,2.76982924158512,0.00560856878149877,0.01653064819553
"AC136475.3",115.552178741407,1.44726057973099,0.522558925114325,2.76956436906011,0.00561313117393366,0.0165422785178655
"KIAA1257",31.8247769513266,1.17381318641771,0.423948620502133,2.76876283976918,0.0056269578089882,0.0165812056398383
"DNAJC12",47.2004477779124,1.31788388416584,0.476012295298888,2.76859210818986,0.00562990694954023,0.0165880745386321
"AL157893.1",1.86518338775397,-1.10454205632454,0.398996975203937,-2.76829681668634,0.00563501097388994,0.0165999911870419
"AC022167.1",2.70323289696551,1.11989534436816,0.404544589223322,2.7682865478889,0.00563518854203129,0.0165999911870419
"NAP1L4",432.505692008138,0.21101042250407,0.0762259842396408,2.76822168462517,0.00563631027484137,0.0166014732230977
"TMEM179B",76.8189994652967,0.324102399698871,0.117097315123307,2.76780385064834,0.00564354104478885,0.0166209468259387
"CRTC2",174.475944235691,0.286497914226134,0.103530296507147,2.76728575008337,0.00565251858543891,0.0166455600525446
"RP9",20.043768107801,0.415728467454352,0.150254718291607,2.76682471060593,0.00566051821356306,0.0166672884330896
"MAPK10",167.108381046912,-0.844724505499447,0.305352806449281,-2.76638854354121,0.00566809567265667,0.0166870281160426
"TMEM81",11.3079004093377,0.517570814680372,0.187094036170287,2.76636725186309,0.00566846580361621,0.0166870281160426
"SEC23B",214.484067139881,0.380517283094954,0.137575601737759,2.76587765772801,0.00567698284264365,0.0167102678035741
"MAP3K14-AS1",15.7656718857766,0.801213120942409,0.289683157707651,2.76582569481307,0.00567788747304999,0.0167110976339953
"CMPK2",78.2012918990244,0.966377494792796,0.349412717450587,2.76571929563342,0.00567974019849711,0.0167147173995908
"SP6",60.8465361831778,0.882835142255973,0.31921124027227,2.76567686495927,0.00568047919451964,0.0167150591736983
"SLC9A4",1.54633058835209,1.87453801876401,0.677916655027673,2.7651452503221,0.00568974544137318,0.0167404899314429
"ZNF594",147.737456799703,0.561180419811306,0.202963675720605,2.76493031484025,0.00569349571794319,0.0167496876876478
"LTBP1",295.034042860315,0.622428012313981,0.225140791503896,2.76461679003741,0.00569897021685903,0.0167621545759224
"NDUFAF4P3",1.72499029598831,-1.55922204194303,0.563999114533664,-2.76458242887892,0.0056995704902717,0.0167621545759224
"KCNE1",21.1768767836924,-0.947580640162027,0.342757499908786,-2.76458032403141,0.00569960726282947,0.0167621545759224
"ACP7",1.57279567343901,2.78182264634595,1.00626072895246,2.76451476869408,0.00570075264884447,0.0167636859614716
"AL590226.1",0.900693026285059,-2.11223289107024,0.764066308363744,-2.7644628063677,0.00570166068460554,0.0167645191335679
"BCL2A1",7.04986709219982,1.24674477344359,0.451038906511997,2.76416237145704,0.00570691330857146,0.0167781250601253
"CCND1",1743.88296635818,0.902910231507418,0.326658602925864,2.76407914385263,0.00570836918189709,0.0167805669148198
"RBMXL1",144.176310850265,-0.264126467043308,0.0955612893531728,-2.7639483396583,0.00571065797391442,0.0167854564499417
"ACTB",11658.4365173454,0.337346206405029,0.122071213381159,2.7635197280434,0.00571816355565277,0.0168056770539369
"AC068790.3",10.6442610320345,0.508668525611246,0.184068039731838,2.76348097340694,0.00571884264128304,0.0168058323610898
"S100A7A",2.22944799370205,3.65640935208949,1.32314052138285,2.76343237396137,0.00571969433728347,0.0168064948248483
